date,x,y,x_0,y_0,mu_x,mu_y,scale,r,maha_dist
2021-10-30,2.2805754862673258,3.5432513558856713,0.37239439136822056,0.6665671015716816,0.8565266422310365,0.9942760424331438,3.8240340806534903,0.7164449581056701,2.7397099367084445
2021-10-31,0.6929571677717581,4.10883056281561,-0.045779556350456066,0.8011619300141999,0.8668572194711976,1.0655048481114273,3.798639951164733,0.7848381180549181,2.981317430440355
2021-11-01,-1.6479460628068903,2.580122143760929,-0.6646542044789511,0.3986219354215139,0.8840820471628388,1.0615551371336878,3.809542003807358,0.8259464598153725,3.1464777315626478
2021-11-02,-3.3648088470411954,2.785226427217166,-1.0985039829344103,0.4395110374302466,0.8657335416358908,1.092587981634835,3.8511852978230703,1.258200699271008,4.845564034743212
2021-11-03,-3.990570576625448,2.5006063349884466,-1.2480739993911982,0.35429553569678673,0.8275694629773162,1.1328625095214604,3.860460230685856,1.3735990710210435,5.302724586583775
2021-11-04,1.4247520012911878,2.9971578803953784,0.1591680538449839,0.4763608957204341,0.8090464317361196,1.1544636366185483,3.8682735302821065,0.4739003097622437,1.8331760242457782
2021-11-05,-0.04247328717058483,-0.07291339867794393,-0.21401381500139435,-0.31138678678577225,0.7877406004669135,1.1350349518277487,3.8792537184204177,0.3548731457044079,1.3766429700413751
2021-11-06,3.268028294933799,1.0336865435751355,0.6385337951560891,-0.02073558752584137,0.791857243403897,1.1140971059564135,3.877901326936977,0.6638364470890555,2.5742922390357768
2021-11-07,-1.0811864890031209,-1.057557932660864,-0.48573005349660725,-0.5589770872835955,0.7877176693627246,1.0931729009272138,3.8476189498925035,0.6986200538832267,2.688023758096025
2021-11-08,-0.42671221004532517,-5.845624597260152,-0.306611690864082,-1.7996608095077415,0.7570036819001502,1.1022093040574203,3.860635217820853,1.7421993954897121,6.725996342693784
2021-11-09,1.5115715064781092,2.7355162928972763,0.1972342822148781,0.4246648805122697,0.7477667943042479,1.0909693450363347,3.872575819966884,0.4398116301365169,1.703203884206894
2021-11-10,3.9159849376100295,5.481197832092992,0.8197219000976699,1.1383974742997793,0.7482656986176734,1.081994174694004,3.8643828335133197,1.3183140099507786,5.0944700292338965
2021-11-11,3.3506773344674654,2.44008738357661,0.6711729456970452,0.35634901995878965,0.7690367092228909,1.069404741211946,3.8464610973903564,0.7418371690315703,2.853447811278129
2021-11-12,5.284064365696664,-2.53814177466954,1.1640156118526406,-0.9193853828081194,0.7635785943173006,1.0323159572362184,3.8835267545807084,1.5769599522948667,6.124166165639433
2021-11-13,0.9705916547697779,0.021299126316919003,0.06244929221019408,-0.24834647518965203,0.7259857078103832,0.9940407313510984,3.9168730069204183,0.25650858253611486,1.0047115429791265
2021-11-14,0.6411237510501174,-2.2407564834601694,-0.006246513587516394,-0.8251937546016466,0.6655514636811564,0.9862589740298895,3.9106154639377584,0.8008901734601372,3.1319734972490063
2021-11-15,0.9063140320924874,2.1717370616295315,0.06635531616046392,0.29859695002638303,0.6468515812227744,1.0041637463474045,3.9101983967986413,0.2906640022980543,1.1365539157929285
2021-11-16,3.684187794899398,2.5209769147757775,0.7676662777514062,0.38561150020578266,0.6727052481722201,1.0082592973125153,3.9229058693944454,0.840957174565042,3.2989958360105724
2021-11-17,1.4511478276747982,4.435210744363156,0.1974826239224159,0.8722646901916888,0.6751110481911491,1.0075193982141621,3.929645880077668,0.8495790921881246,3.338544979417189
2021-11-18,2.727492420509418,1.9325877902490927,0.5211989501220764,0.2405422215746017,0.6872481144436305,0.9909801799094169,3.9145211355240015,0.5642314389139448,2.2086958929557565
2021-11-19,1.765368829061257,0.7525624753809059,0.2807656620034451,-0.05884879582198852,0.6648285678722462,0.9832369412769361,3.9197822601807584,0.30243486114223916,1.18547880356558
2021-11-20,5.371018345104935,-3.348099746757649,1.1957557948675581,-1.1028768994066946,0.6751607251895965,0.9830127714812029,3.9271042131436644,1.7239652356641688,6.770191140289968
2021-11-21,2.3274619024440026,-3.5738280972622505,0.4167974382529539,-1.153274264334765,0.6781503485301072,0.989800165357945,3.9571057845920112,1.2438888846479952,4.922199900830287
2021-11-22,2.196100683693653,0.1288338593078532,0.38391301146789225,-0.2199656520496945,0.6692773282486554,1.0036380074169344,3.9770034092024784,0.4715552765861015,1.8753769426103435
2021-11-23,0.5295253654992603,0.2117867086788787,-0.023645391888740125,-0.20520150701100193,0.6243269977679131,1.0345025215596988,4.009306875298484,0.1981464563171685,0.7944299496284545
2021-11-24,3.511238157109691,0.08139330987255508,0.7199860656046543,-0.24800005402152492,0.598336683600472,1.0847456763978496,4.04577479018698,0.8083520535485029,3.2704103598424084
2021-11-25,1.6034124690533726,2.0107543799431093,0.24672350834213808,0.2261253005970113,0.5970791594707882,1.0884368283679784,4.078789720301299,0.3181963583401718,1.2978560354352013
2021-11-26,1.4892427953184673,-2.2055108442296363,0.21648853192009143,-0.7955632167503518,0.6004417677812987,1.060700988088051,4.105533995977376,0.8279086114307032,3.399006949791175
2021-11-27,-2.590664679294777,-3.015845655572413,-0.7669232088106456,-0.9675770728563009,0.5938771321521575,1.001883380280904,4.152360725118181,1.162223399186879,4.825970796596946
2021-11-28,-2.6867411165097836,-3.7487597818418825,-0.7903150932437357,-1.138826962054826,0.5809512042855578,0.9599142020340282,4.1346702710479235,1.302071562021714,5.3836365782681135
2021-11-29,-3.4585335195485953,-4.880995955778317,-0.9644245531886897,-1.4182191437765008,0.5318803936354229,0.9870435757312416,4.137611283319633,1.6106332788568467,6.664174427888186
2021-11-30,2.4956654587113767,-5.261728490017545,0.4799991658277225,-1.5137698197722484,0.5042870253541459,1.0184669494125596,4.148712279370836,1.6029519264382244,6.6501863404554
2021-12-01,3.6690751332020883,-3.0766376419089903,0.7601277911291096,-0.9834515994940729,0.5050465038867012,1.0169753698230486,4.162495656967723,1.3027354066451944,5.422630472338702
2021-12-02,-2.5830921912257034,-2.128453538364521,-0.7358333822158499,-0.7600994547429987,0.48148050897811984,1.0371816376730667,4.164764434817201,1.0013458482426831,4.170369575712988
2021-12-03,-1.0329328161225375,-3.6311577004156046,-0.36344293069856576,-1.1261810803972536,0.4747887490314712,1.040738098794889,4.1484410282958315,1.117231863505,4.63477050068355
2021-12-04,-1.8405980739248318,-3.122126219185737,-0.5658731695624096,-1.0070015558035663,0.5057755397699191,1.0533710593196348,4.14646556844037,1.0838532546979684,4.494160201847158
2021-12-05,-2.3407375866016498,-3.7799804854649883,-0.6923075907028414,-1.1662416110405773,0.5305192853088229,1.0568569044135028,4.147371645882906,1.2726204852406802,5.278030116456942
2021-12-06,-2.201885066119167,-3.0999324230305794,-0.6676416434702943,-1.0016003910819398,0.5845512283222045,1.0802976592793858,4.173550768879427,1.130206991066224,4.716976256557343
2021-12-07,0.3921745259507065,-1.6058090100290492,-0.05199782117047271,-0.6429280013069427,0.6099704122323851,1.0871321691961502,4.188557931449546,0.6209379225852636,2.60083446058231
2021-12-08,0.055041856988245194,-1.2638064672008742,-0.13975419072098785,-0.5576090027150494,0.6418582758955225,1.0775481385938812,4.1989182283544295,0.5451236626097784,2.2889296836395285
2021-12-09,-2.7852840588155185,0.03766072112592217,-0.8298045368290566,-0.24276094542306995,0.7023050265513048,1.0579617511084125,4.202904335392037,0.8659275248620989,3.6394105483782115
2021-12-10,-6.760509555830597,2.953022405157801,-1.7768025472139701,0.45322333244680824,0.723547408144367,1.0440037340887738,4.212092658078401,1.9384874343794536,8.165088690126932
2021-12-11,-4.40424494693392,2.1546974072363345,-1.2175453247138768,0.27389644995570667,0.7673940095595019,0.9912963231994344,4.247594608199705,1.3169741021484749,5.59397209542451
2021-12-12,-0.6597276912116783,-0.16898196534642684,-0.3366448539252162,-0.26997194083287673,0.7781401220692497,0.9841144200176265,4.271171225449186,0.4126855494121978,1.7626506438080676
2021-12-13,2.0398334458507317,2.080852782680863,0.29441826153830686,0.25548478822119575,0.7819930088547792,0.9893474664586381,4.2722908233472285,0.3714761591949078,1.5870541860206788
2021-12-14,2.2571965754627454,4.7180172317767886,0.34863761086022454,0.8636134012188991,0.7712442917571419,1.0371512959025282,4.262168616975035,0.8762258991890742,3.7346225289044024
2021-12-15,3.0804491559095966,1.9804820536478451,0.5265880587840351,0.21390903244945572,0.8244401663504468,1.0640528029196425,4.28420081300094,0.5619595766223835,2.4075476750392792
2021-12-16,4.280480377331467,-1.2742037446426004,0.7996817707143482,-0.5477835854487,0.8766938537445688,1.0573967172846768,4.256426303861257,1.032294068004933,4.393883624376139
2021-12-17,3.135468629242628,-4.094234108281966,0.5374389746750161,-1.2041348322635859,0.8429161825106355,1.0422416331180189,4.265698162509103,1.3492826258071526,5.755632417611028
2021-12-18,3.4046687292155084,-1.1166302377044928,0.6041015583649997,-0.4969445555767833,0.812638956186741,1.0156189938416058,4.29071856732847,0.831043649747202,3.565774418230737
2021-12-19,2.1242524810590755,-6.0243415752302845,0.3042103963942191,-1.6358697286691148,0.8219533054308176,0.9786794402654704,4.2809160734291245,1.6534797495297398,7.0784080368514255
2021-12-20,0.3872238808278665,-6.094612388788477,-0.09610587963787609,-1.6381053118335016,0.7998964173751582,0.9393076659789726,4.293936417857354,1.5834078025343545,6.79905242762175
2021-12-21,1.2090658680468274,-4.418456439342123,0.10324929223714815,-1.2299890398163758,0.7653568579993195,0.8673639997238062,4.297453284506539,1.2111659161567876,5.204928944470359
2021-12-22,2.027932645904681,-2.0051086405245315,0.2989631747914822,-0.6620459517182525,0.7559588963096585,0.8116431958801156,4.254616811860477,0.7436818846735064,3.1640814492079845
2021-12-23,5.8126853114527455,2.1544673003780255,1.1869372123379782,0.31643606512763756,0.7739480860389011,0.8111458809733287,4.245159030349006,1.234063892198769,5.238797475995247
2021-12-24,2.080202564773971,-2.268033339769232,0.30117157771504155,-0.7275485028087918,0.8068502558404334,0.8080390205159285,4.227996275725397,0.8031435456440241,3.3956879198558245
2021-12-25,3.409422172111784,-1.085250275094389,0.6115109032412849,-0.4395351593510102,0.8330449289134021,0.766570152203374,4.213133779859714,0.8016489816386809,3.377454404132066
2021-12-26,2.903402742738263,-2.6702995542931642,0.4895036215609554,-0.8120518311447781,0.8519420753769299,0.732928364920124,4.1908998769396755,0.9832806776989683,4.120830871165767
2021-12-27,1.132427240319557,-0.7621041385411992,0.06219450699998955,-0.35484453553402096,0.8703301328079173,0.7332646788335213,4.2141520232917635,0.3575219920900387,1.5066520263375385
2021-12-28,-0.9643385079715592,2.2511043937117377,-0.43378607593520824,0.34813118366255,0.865162816216335,0.7828542657457477,4.217519707712229,0.5911684908801025,2.493264760865329
2021-12-29,-0.4259734419189881,5.170592259111527,-0.3138761463052517,1.0316976973263496,0.9032253918451284,0.8015715730041566,4.234787668354512,1.0869107764968216,4.602836352910367
2021-12-30,-0.2778495870494063,4.480585850543248,-0.29736316136984375,0.8756680320013437,0.9867237009965231,0.7567002240806232,4.252622558290343,0.9358191468026316,3.9796856141728933
2021-12-31,3.131516858072135,0.6956337664976372,0.49752374989936926,0.002870114733916149,1.0111701867932799,0.683401911790242,4.261799907457128,0.5149867025860986,2.1947702814230863
2022-01-01,2.2407340348804152,-3.701448502407842,0.2927842545647383,-1.0223791478483542,0.9873534504481434,0.6752560295573428,4.2809016020878055,1.0696691447674567,4.579148355538898
2022-01-02,-1.3530268839550341,2.530275376254883,-0.5389556343969432,0.4306321243715812,0.9582722467453562,0.6835191848563148,4.2884775354219755,0.7332854533135121,3.1446781935867167
2022-01-03,-2.9434925491692012,0.9643722252458253,-0.9016091627850592,0.069374355597553,0.9295081365567814,0.6663640218119222,4.295653644160329,0.9435563232336823,4.053191158369289
2022-01-04,-1.1335386941253778,2.1298522204206387,-0.47294140638213306,0.3482747531045409,0.898190859354827,0.6336835638708631,4.295943484886123,0.6250413298588781,2.685142228791805
2022-01-05,-1.0358492688921777,0.8401639284735027,-0.43642536129348886,0.06314831359845284,0.842648000174957,0.5683558596451744,4.3042807216784915,0.46275754935011,1.9918383984788617
2022-01-06,3.0748236050606828,-3.3390470403442682,0.5325285729862446,-0.892850995093845,0.7740396997631732,0.5185059691049474,4.32048911928889,1.0775769015931647,4.655659278530303
2022-01-07,4.62667810145441,-2.1398793538766068,0.9021247182480228,-0.6068038238827789,0.74475190882295506,0.47125368579237575,4.303092592530194,1.1580314271991377,4.983116456297778
2022-01-08,-1.6078023053650352,-0.8372342941232007,-0.5478855732954534,-0.30656987976652034,0.7379685528794652,0.4753439613075514,4.281497766285438,0.6112774613651581,2.6171830854155576
2022-01-09,-2.2638295286390555,-2.1935267617349585,-0.6940278366149701,-0.6321121294626236,0.7021675049552735,0.5078673351206309,4.273599526008338,0.8927598412554248,3.815298034428463
2022-01-10,-0.7105090300835445,-2.4955485523146677,-0.32833672413742887,-0.7067860486294942,0.6903695159830626,0.5200185146510798,4.266591103224427,0.7320223968945475,3.123240245951297
2022-01-11,0.12098915016473942,1.0748091213041555,-0.12856496923914335,0.12216025978247791,0.6637320721119292,0.5591039744624651,4.221545924672802,0.18780885931834132,0.7928437246727914
2022-01-12,3.357282562512776,5.798821193461433,0.6486003908671363,1.2425726342109802,0.6280298273831345,0.5701861074054068,4.207911024353237,1.3154888638650655,5.535460092671723
2022-01-13,6.714356190937891,0.49298539954116205,1.4554293234824724,-0.0276337228485075,0.6041555114870035,0.608997623151374,4.198211882134359,1.510561448739497,6.341657022792248
2022-01-14,7.0889917846483455,-4.577287362975276,1.5463155719186967,-1.232478284278125,0.590472075520374,0.6023050610443269,4.202583112491384,2.101932716861446,8.833546939475045
2022-01-15,4.905221596290259,-4.112939662766239,1.0343129122695633,-1.1123757621770978,0.5539106047648172,0.5667784604918179,4.2069580103930875,1.6026997803954761,6.742490679389991
2022-01-16,4.1362786803940335,2.628952189246785,0.8613334852926533,0.4892103730006449,0.5007119613160401,0.5640644528730157,4.220858449317973,0.9637291061536271,4.067764140562194
2022-01-17,2.3438376264262573,-4.034567459775192,0.4410969908039499,-1.0983387167012262,0.4882684424782956,0.5858301369827853,4.206714674171715,1.2057126678342793,5.07208917261319
2022-01-18,3.3310801442627582,-1.0379727146835205,0.6784970308736111,-0.39230668466571983,0.496885900271118,0.6007571499518691,4.177165285959206,0.8352786637449463,3.4890970382977824
2022-01-19,3.588277532971492,3.6652921183397034,0.7429339930336347,0.7346569523084419,0.48655746112442433,0.5981283645418274,4.174960495725553,0.9904789213947681,4.135210368672012
2022-01-20,0.7195621600463731,1.0698055413127565,0.045988741097738955,0.10950950120152687,0.527851870485341,0.6133003688747772,4.168635300400896,0.11168904349108645,0.4655908893649539
2022-01-21,1.624419161267086,-8.91556953968854,0.2585392202867876,-2.299628803507008,0.5468334079666936,0.6692324636190277,4.167977887861919,2.2787264971253673,9.497681652503577
2022-01-22,0.997598046413055,-4.37174183569067,0.1065501995588329,-1.2046786252305688,0.5517195986737768,0.6694522462209803,4.184679611914583,1.1873588538082196,4.968716387557524
2022-01-23,1.8539581843838173,2.420223164591372,0.31905742875618137,0.4302189633646385,0.5272765866471941,0.6313176878617867,4.1581279047743225,0.5035775728766675,2.093939957996996
2022-01-24,4.889349125675306,4.663101846248851,1.059973739927311,0.976483979860017,0.4873629155678591,0.607841935725591,4.152920062349203,1.369969005774475,5.689371768877408
2022-01-25,3.3757925259064,-1.4910648178876171,0.6975761180724289,-0.5121867469456132,0.47087709302048103,0.6418338682561405,4.164298859474864,0.9210008196851106,3.835322662990121
2022-01-26,1.2078616007931373,3.8415254575997997,0.17652061583017425,0.7621571319609854,0.47191221085226426,0.6639415042024908,4.16919795163705,0.7428866414691213,3.0972414639115877
2022-01-27,-0.4442385938605782,2.2353576281383623,-0.2184984224551484,0.3926349705246108,0.4508925551243552,0.6268343795574476,4.09673964199297,0.4643052659621747,1.9021377890533304
2022-01-28,0.8003260111461102,-4.429432913631641,0.08689679141560754,-1.243108884009867,0.4485394398202478,0.6030775504084078,4.048326360444628,1.2206646192364858,4.94164875531717
2022-01-29,-0.16062605626175722,5.450139053039442,-0.13535624256840734,1.195416525172859,0.3884306122429291,0.6010726019287986,4.056382314448482,1.1847747937080446,4.8058995198016605
2022-01-30,-3.819892284272246,-2.6086290000829044,-1.0218147440407956,-0.7847968359293281,0.3268589130863461,0.5762508796140028,4.058222120538352,1.2346718699199752,5.0105726941156945
2022-01-31,0.26922258091126844,-5.464982574415325,-0.006134010462618739,-1.4995403518600419,0.29397031491131265,0.5849297914533621,4.034511214295986,1.455934503832276,5.873984082991779
2022-02-01,0.22121763061831937,-2.5165995097661122,-0.01521223991925552,-0.7750202327762492,0.2822574994465667,0.5932076980481037,4.012549706830721,0.7512732773605076,3.0145213688226598
2022-02-02,0.668677500196289,-1.5610441231389096,0.0885270898404193,-0.5351645604981408,0.3133864480300795,0.5867637413712669,4.01335967110931,0.5376676012206772,2.1578534672011487
2022-02-03,0.34948145731679764,-0.6445599361248796,7.794249896828714e-4,-0.3010604977692762,0.3463521541484561,0.5641639077374997,4.014886884259088,0.2925322714314275,1.174483979792558
2022-02-04,-2.622974359913366,4.75914523873942,-0.7413825279846896,1.0470012435803766,0.34675142529231145,0.5652150167052896,4.005659255658916,1.3397765320090333,5.366688265956588
2022-02-05,-0.2030209076030372,5.539941643442231,-0.14044683779438027,1.2437866282402166,0.3556461129739618,0.5924285435048761,3.977782834775601,1.2326240703329838,4.903110868701776
2022-02-06,0.6293780514565348,5.508665425340591,0.06520083363434676,1.220695179685226,0.3708597482308806,0.6686652440895128,3.964953955580576,1.180267603124223,4.679706701650993
2022-02-07,0.6596258895300701,0.5962790285969628,0.06815937076967836,-0.03896087921618998,0.38909841445164584,0.7509164344616336,3.969043024070465,0.08367080036393923,0.33209300650288553
2022-02-08,1.4786565283969484,1.3590354740756652,0.2768052949256103,0.15193491185244384,0.3742412361049861,0.7528359426398041,3.9898633174223312,0.30773848759876493,1.2278345030293392
2022-02-09,3.1142216391994157,2.5043372384175457,0.6803563754952504,0.441212077968437,0.4062274933969617,0.748199180144578,3.98025835185454,0.7836169288956011,3.1189978258913214
2022-02-10,3.9344960182748414,1.820162193267073,0.8810624218682735,0.26765279484425636,0.42411664113657094,0.753764594261119,3.9842572898462607,0.9210384961874922,3.669654342664053
2022-02-11,3.7472496111140035,-0.19473457317487616,0.8353957841749059,-0.2273966371576558,0.40013973675152315,0.7163563660485573,4.006615711699234,0.9161093967645418,3.6704983027121205
2022-02-12,4.183083212563528,1.7902202759972305,0.9501515139714166,0.27446619157645114,0.38630468670375473,0.6934611518694406,3.995971663498283,0.9909624354745926,3.959857811747718
2022-02-13,4.844458935125799,6.276591934015397,1.1170498234126673,1.4207977615765892,0.4109535020940303,0.6375286951484527,3.968941528039539,1.701024509979884,6.751266817872269
2022-02-14,3.4424020496489303,5.403944924321401,0.7688244963243681,1.2176215181113068,0.41621043762861665,0.6112307973130525,3.936127980427355,1.3515508687426074,5.319877191428676
2022-02-15,1.3310469100414324,4.831117495967129,0.23406595436762787,1.0807075949049647,0.4128866676679843,0.5918732626332022,3.9226560943219035,1.0512122750469755,4.123544237139011
2022-02-16,0.9203219621619857,5.991034316778549,0.1318886573141757,1.3898787491668243,0.40300382116577477,0.5393942336109149,3.922385378174657,1.3420196866146588,5.263918395999873
