k,gamma
696,-0.1992235341025708
697,-0.19854287758347944
698,-0.19623496685146433
699,-0.19526953210429293
700,-0.19433052437232284
701,-0.19885379469355224
702,-0.19740024551139304
703,-0.20132148047162568
704,-0.20030101391442415
705,-0.19776934632560167
706,-0.20519484343001987
707,-0.20551585232822533
708,-0.20637870378670894
709,-0.2047679189954727
710,-0.20595707763207152
711,-0.2084594632437572
712,-0.20573660969307825
713,-0.20418572233677448
714,-0.20601975591296295
715,-0.20441449033495634
716,-0.2043918701793246
717,-0.2071060016458267
718,-0.20413847202429306
719,-0.2016672403590401
720,-0.19997037672594883
721,-0.1995843969430165
722,-0.19846220621793564
723,-0.1971129274784312
724,-0.19442598213976278
725,-0.19394843682855864
726,-0.1923202567120089
727,-0.19291133419328313
728,-0.19199887009931513
729,-0.18963443268124341
730,-0.18719515128407524
731,-0.18870950522328003
732,-0.18652124776688941
733,-0.18779378921167986
734,-0.19370877927576674
735,-0.19298132354717615
736,-0.19081890160835432
737,-0.19668512011099673
738,-0.19721547224114644
739,-0.19753680086430614
740,-0.19918416335470143
741,-0.19728933327761336
742,-0.1972410027326986
743,-0.19581772582533602
744,-0.19973572888582217
745,-0.2064077240644645
746,-0.20773764158230476
747,-0.20594305667999718
748,-0.21805157142902123
749,-0.21721191174822674
750,-0.21460545053867955
751,-0.2122614090358766
752,-0.21078052242651907
753,-0.20803982417508424
754,-0.20679916122622935
755,-0.2049516154369621
756,-0.20344436426492046
757,-0.20199348877484036
758,-0.1998071446295307
759,-0.1970847572959362
760,-0.1965089244215116
761,-0.19495094964283816
762,-0.1928369726880617
763,-0.19093245727926034
764,-0.18843105740930582
765,-0.18840806558229692
766,-0.1907182981734025
767,-0.19843765373934388
768,-0.1971847731212478
769,-0.19554112887591263
770,-0.19310979197647957
771,-0.19258365441518863
772,-0.19202845374525035
773,-0.1899713939690936
774,-0.19298049331721373
775,-0.19065222805847595
776,-0.1900681900968114
777,-0.19009563656778225
778,-0.18830859440320455
779,-0.18569324625082317
780,-0.18532084478034205
781,-0.1836324734682216
782,-0.18325563999889052
783,-0.18219993603347315
784,-0.18115840856941423
785,-0.18084683063484994
786,-0.18269633137898153
787,-0.18062430695587045
788,-0.1782607608481245
789,-0.17658888541170176
790,-0.17756581868689975
791,-0.1777727964462043
792,-0.17811391691565462
793,-0.18000748804710903
794,-0.17934722381913243
795,-0.18043151523955664
796,-0.17883159288624298
797,-0.1765388977302647
798,-0.1772473518334714
799,-0.17752539377701596
800,-0.1765871351109738
801,-0.17695435695689882
802,-0.1744910782966153
803,-0.17257963380629252
804,-0.174327314967309
805,-0.17424265754666984
806,-0.1823446369508657
807,-0.18822534703788632
808,-0.18698507437947204
809,-0.18468733051672231
810,-0.18234077217055786
811,-0.18246223118283258
812,-0.18034606326642302
813,-0.1780879895662471
814,-0.17569446191672367
815,-0.17386963645547435
816,-0.17159790779796283
817,-0.16972742643491587
818,-0.168163760904889
819,-0.1676462013953317
820,-0.165350631005521
821,-0.16305236618059896
822,-0.1625985538283107
823,-0.1617032475632254
824,-0.16303125959696665
825,-0.16354820006719586
826,-0.1616013292882223
827,-0.15937171483876483
828,-0.15771458763273577
829,-0.1573590985237037
830,-0.15569293808637247
831,-0.15338112451338876
832,-0.15417198918411615
833,-0.15400620571521748
834,-0.15323435001898167
835,-0.1534347339639471
836,-0.15826777268152661
837,-0.16160159608097863
838,-0.16013352270759848
839,-0.1600826585748445
840,-0.1639922928779124
841,-0.16165375196436965
842,-0.1594451337280933
843,-0.15856918457170413
844,-0.15706034732698643
845,-0.16257971019337067
846,-0.1613615431197796
847,-0.1607882129897312
848,-0.1587352211374901
849,-0.15798984620510353
850,-0.15607462899070898
851,-0.15753481284866974
852,-0.1553868119877056
853,-0.1549292484187914
854,-0.15381020110636823
855,-0.16268470253764333
856,-0.16237526412125036
857,-0.1601675630471806
858,-0.1589904622525176
859,-0.1581279742105716
860,-0.1571813476370014
861,-0.15916839726128199
862,-0.16104423287083572
863,-0.1597703892141847
864,-0.1581808789478167
865,-0.1632342452873625
866,-0.1646107908638124
867,-0.1623522400807707
868,-0.16070607202415813
869,-0.16028653296678316
870,-0.15947573257155354
871,-0.15830797258055174
872,-0.15928319734024599
873,-0.15777519059894093
874,-0.1580351521444216
875,-0.15635332351650139
876,-0.1543037344581871
877,-0.15411654342214678
878,-0.153835595163295
879,-0.1531406099748017
880,-0.15244211817404227
881,-0.1544017085673271
882,-0.15269807048240822
883,-0.15705167438139422
884,-0.1582858648369242
885,-0.15673867239207182
886,-0.15553194689802294
887,-0.15635710499245115
888,-0.16143380754326483
889,-0.15922275019191148
890,-0.16312790142004238
891,-0.16105392717994976
892,-0.16193241502278205
893,-0.16831491786346112
894,-0.16620950272488744
895,-0.1639840625726484
896,-0.16289062882244906
897,-0.16089942928183174
898,-0.160215785900686
899,-0.16015178935956303
900,-0.15820235242327063
901,-0.15657706569596064
902,-0.15482589626110935
903,-0.15350828672029482
904,-0.15367524870152544
905,-0.1526234654136526
906,-0.15183406983357695
907,-0.1572374473349982
908,-0.15785380252322628
909,-0.15616495186254184
910,-0.1544583308456953
911,-0.16018578135541733
912,-0.15830732617697715
913,-0.16029981733037588
914,-0.1592001931744192
915,-0.1574000132908917
916,-0.1552506863039904
917,-0.15460568986625411
918,-0.15538543138314762
919,-0.1583033251575607
920,-0.15934115563551954
921,-0.1668266721185965
922,-0.1680786474301447
923,-0.1661039127941249
924,-0.16414769052804346
925,-0.1640227839370823
926,-0.1619804574923135
927,-0.1626315262973841
928,-0.17134611291517013
929,-0.17193698879176192
930,-0.17034764511586933
931,-0.16868349293392404
932,-0.1688512886320354
933,-0.16730851990432935
934,-0.16707587801217244
935,-0.16584507008440158
936,-0.16691993963044627
937,-0.1659063424590796
938,-0.1678083699483461
939,-0.16708094942357618
940,-0.16812354538661423
941,-0.17072700965227103
942,-0.16865480315967168
943,-0.16995119405837028
944,-0.17240662765247403
945,-0.1740799537509019
946,-0.17547892315372177
947,-0.17471953460824016
948,-0.18086453477596906
949,-0.1799582864158655
950,-0.17803978174309126
951,-0.17674015566340015
952,-0.17712682181460118
953,-0.17808629641998389
954,-0.17744406803485246
955,-0.1792015979978103
956,-0.17985063180831698
957,-0.17806857215409744
958,-0.17623420896656944
959,-0.17455799903748753
960,-0.17691921339588582
961,-0.1773130683014709
962,-0.1755233414603734
963,-0.17597683432796177
964,-0.17411588021774985
965,-0.17270859531051053
966,-0.17067054050631966
967,-0.16864160774585868
968,-0.16723489109491094
969,-0.17083408314987367
970,-0.16887866487099837
971,-0.1685106743587678
972,-0.16728236886775358
973,-0.16796472326579487
974,-0.16820113788268296
975,-0.16760023688587622
976,-0.16667282304788875
977,-0.16546017773440103
978,-0.16714434775307413
979,-0.16826931838646977
980,-0.1674903087226153
981,-0.16966136479618746
982,-0.1691258561306691
983,-0.16784644838538762
984,-0.16944594094008894
985,-0.16970004917581663
986,-0.16847528891246596
987,-0.16787774255868806
988,-0.1675647959135223
989,-0.1685369677680109
990,-0.16763881490801746
991,-0.16566340600365523
992,-0.16410145682835764
993,-0.1625425956243177
994,-0.16171958059651878
995,-0.16144196333035477
996,-0.1596361832662809
997,-0.15799336774367712
998,-0.15620997840504575
999,-0.1569309982011703
1000,-0.1569282058170717
1001,-0.15606900991908115
1002,-0.1555159867189384
1003,-0.15878703255348428
1004,-0.161209638474991
1005,-0.1606376780598465
1006,-0.158858019472001
1007,-0.1571437264736617
1008,-0.16377514449842848
1009,-0.1642281292050643
1010,-0.16824407011119444
1011,-0.1693293418781244
1012,-0.16905768452241662
1013,-0.16812009464581382
1014,-0.1695331969328017
1015,-0.17184645890106157
1016,-0.17063003594755752
1017,-0.16929630818164812
1018,-0.16731150954964571
1019,-0.1675095222080159
1020,-0.16604278016390528
1021,-0.16453047801755422
1022,-0.16319900366196416
1023,-0.16201152317883255
1024,-0.16203312402254913
1025,-0.16077665729516197
1026,-0.1599256033571978
1027,-0.15865202054778677
1028,-0.15891450576085395
1029,-0.15930641737652043
1030,-0.15759119753692277
1031,-0.15858328521494697
1032,-0.1579317100041713
1033,-0.16037589866142787
1034,-0.16146732554614937
1035,-0.15991376729224527
1036,-0.16098068902826762
1037,-0.161186316256014
1038,-0.16013977383844985
1039,-0.16111220520646485
1040,-0.15963023107999375
1041,-0.16028253589266228
1042,-0.15983880983922988
1043,-0.1598728428015391
1044,-0.1582144086951873
1045,-0.1649566638002362
1046,-0.16383603453962212
1047,-0.1620012830668698
1048,-0.16172711768122924
1049,-0.16327148965499197
1050,-0.1650136488133689
1051,-0.1645778788995542
1052,-0.16373731244362516
1053,-0.16327202376515493
1054,-0.16209180540739146
1055,-0.16515412428283258
1056,-0.16402124556564351
1057,-0.16643320180615961
1058,-0.16672624023327465
1059,-0.16744746000720054
1060,-0.16758327532047124
1061,-0.16801180315242945
1062,-0.17002511856279043
1063,-0.16956461797089956
1064,-0.17166017359317542
1065,-0.17118663957403515
1066,-0.16976149159354156
1067,-0.16887999757021516
1068,-0.16711209094113275
1069,-0.16612313213726276
1070,-0.16494909140927594
1071,-0.16335493913257246
1072,-0.16459418312295696
1073,-0.16335662197999481
1074,-0.16215494129420885
1075,-0.16091728577379763
1076,-0.16083702117921123
1077,-0.16391352983288665
1078,-0.16238822266978964
1079,-0.16254076900957204
1080,-0.1628823156736266
1081,-0.161115444786416
1082,-0.16388399009559265
1083,-0.1634713141441109
1084,-0.16186357006136373
1085,-0.16082857751494012
1086,-0.16073871538737597
1087,-0.15929071354031735
1088,-0.16037191914508325
1089,-0.15924359309500838
1090,-0.1579827342776224
1091,-0.15817405048221342
1092,-0.15639065773410787
1093,-0.15463292752970387
1094,-0.1528351349951758
1095,-0.1511611853489096
1096,-0.154754338729271
1097,-0.1537207170451778
1098,-0.1526773397150269
1099,-0.15534646359476117
1100,-0.15405789487261268
1101,-0.15709153651225743
1102,-0.15680545354504566
1103,-0.15577081493908762
1104,-0.15506530679299504
1105,-0.1540367612916719
1106,-0.15334307777441705
1107,-0.15343247896083143
1108,-0.15176603713227513
1109,-0.15013818468000292
1110,-0.15247702088275103
1111,-0.15680291664598475
1112,-0.15784040298232607
1113,-0.15656224051830583
1114,-0.1577105834462848
1115,-0.1572179617117032
1116,-0.15732867945958398
1117,-0.15760839369072563
1118,-0.1558919760618631
1119,-0.15454207504174894
1120,-0.15282591918408087
1121,-0.15358874353295832
1122,-0.1555572232234104
1123,-0.15442852946137653
1124,-0.15306677557587497
1125,-0.15358092758310177
1126,-0.1567804607705412
1127,-0.15515230555325304
1128,-0.1582426524099125
1129,-0.15895538075265792
1130,-0.1640145182360607
1131,-0.16404533657392648
1132,-0.1639859261262911
1133,-0.16434994985055248
1134,-0.1656095265228744
1135,-0.17120192178645335
1136,-0.16962118694512407
1137,-0.16890463565674796
1138,-0.16711974661599632
1139,-0.16647453654446695
1140,-0.1654061267153761
1141,-0.16420436957081463
1142,-0.16530523776947034
1143,-0.16635144279114156
1144,-0.16946567430258017
1145,-0.1701558938559665
1146,-0.17154435868918372
1147,-0.17133599196509977
1148,-0.1724645625350992
1149,-0.17096157092339265
1150,-0.17287044219266082
1151,-0.17423202725277265
1152,-0.1794050974332993
1153,-0.17783063379250721
1154,-0.1772279508442623
1155,-0.175860228145086
1156,-0.17437299436741371
1157,-0.17417619550119598
1158,-0.17245444419393718
1159,-0.1720850394485705
1160,-0.17484851864034126
1161,-0.1776202896780982
1162,-0.17620966041252856
1163,-0.17677544110113178
1164,-0.17518543029535946
1165,-0.17652115551625053
1166,-0.1758922072176918
1167,-0.1757208768673824
1168,-0.17526800453509195
1169,-0.17596398970217808
1170,-0.17495906024213498
1171,-0.17398161645183666
1172,-0.1739693763352725
1173,-0.17607788593077534
1174,-0.17550713106680887
1175,-0.1757098543324034
1176,-0.1763799849786403
1177,-0.17615855954480555
1178,-0.17497570161939616
1179,-0.17325119484207474
1180,-0.17345430169605558
1181,-0.1719589645928698
1182,-0.170830381586373
1183,-0.16959759637291483
1184,-0.16802455559825327
1185,-0.16692772912348416
1186,-0.16729035059504452
1187,-0.16723393174010076
1188,-0.1674477624241062
1189,-0.16676294882605452
1190,-0.16506441518931472
1191,-0.16539683709732222
1192,-0.16447986647326926
1193,-0.1629372564580868
1194,-0.16136417382238358
1195,-0.16002272665008818
1196,-0.1583442165413089
1197,-0.1573691997859839
1198,-0.15878895532307633
1199,-0.15764058541401105
1200,-0.1597385605862094
1201,-0.15973901522222766
1202,-0.16034840569281716
1203,-0.16195710163148427
1204,-0.16290301238705746
1205,-0.16553842694509135
1206,-0.16390176494642703
1207,-0.1622009106188147
1208,-0.16291041618782234
1209,-0.16142527613008442
1210,-0.16455257114453808
1211,-0.16528341858335646
1212,-0.16689554479880644
1213,-0.16640402015633554
1214,-0.16485143097214314
1215,-0.16335151244378757
1216,-0.16231078937838814
1217,-0.16339075765855776
1218,-0.16241999581163752
1219,-0.1615140867626242
1220,-0.16161676232922162
1221,-0.16022260352807544
1222,-0.15901131903379867
1223,-0.15801475005554425
1224,-0.1572761152783679
1225,-0.15724621306855024
1226,-0.15698753019665498
1227,-0.1564390134400921
1228,-0.15565525728445717
1229,-0.15546671749065843
1230,-0.15806465174826015
1231,-0.15722961767426924
1232,-0.15647022862361049
1233,-0.15674884362684763
1234,-0.15857297968859885
1235,-0.15739269522035929
1236,-0.15743507001798837
1237,-0.15635870669318847
1238,-0.15761465035946867
1239,-0.16101467831796104
1240,-0.1627754503922781
1241,-0.16135763821510946
1242,-0.1620229126981034
1243,-0.1608922075659506
1244,-0.1605493040248511
1245,-0.15898586390944033
1246,-0.15821318213352178
1247,-0.16068405921490642
1248,-0.1601372417859124
1249,-0.16372353364153835
1250,-0.16530266157325607
1251,-0.1659408722192621
1252,-0.16579431198373204
1253,-0.1641483699835693
1254,-0.16303431578501143
1255,-0.16212611952972067
1256,-0.16413226535103387
1257,-0.16284839050070696
1258,-0.16270892037120643
1259,-0.16332409722919655
1260,-0.16493972928015235
1261,-0.16358942414719052
1262,-0.16253028230293998
1263,-0.16490188718255358
1264,-0.1704332187009592
1265,-0.17399140542787705
1266,-0.17915267498448845
1267,-0.17956425110086774
1268,-0.17896404195827845
1269,-0.17742836780095292
1270,-0.17611237877803343
1271,-0.17659048136218553
1272,-0.17885865908862697
1273,-0.17996374773977267
1274,-0.17890537002424983
1275,-0.17804067838334448
1276,-0.17670313393510692
1277,-0.17620512164366264
1278,-0.17713189644058477
1279,-0.1774007140769822
1280,-0.17756657526820768
1281,-0.17621577084355744
1282,-0.17811040479579643
1283,-0.17733620169806286
1284,-0.1772386849037119
1285,-0.1793655345284812
1286,-0.1788167042366058
1287,-0.17741610589096402
1288,-0.17727629155756797
1289,-0.17636214689235816
1290,-0.1751220176512795
1291,-0.17425146031816496
1292,-0.17436673396347976
1293,-0.17840262906655607
1294,-0.18058201083980713
1295,-0.18227490422961407
1296,-0.18295560508356531
1297,-0.18345876379366038
1298,-0.18558737903331762
1299,-0.18594598379448352
1300,-0.1853196709351321
1301,-0.1839995100671393
1302,-0.18343814410671475
1303,-0.1862572111192224
1304,-0.18800233341765238
1305,-0.1876242047424721
1306,-0.18605261585244226
1307,-0.18458322346402634
1308,-0.18318212283800872
1309,-0.18254129408001024
1310,-0.18155377633829786
1311,-0.18120706528803476
1312,-0.1802255796962736
1313,-0.17869349138321283
1314,-0.17734944569953753
1315,-0.17720469139961242
1316,-0.1760458682453474
1317,-0.17479259064145433
1318,-0.18114131552603446
1319,-0.18366389081835816
1320,-0.18384672508744404
1321,-0.18332346995885423
1322,-0.18214093794342662
1323,-0.18476843894272016
1324,-0.18357334570609726
1325,-0.18420136534874118
1326,-0.1835078362395597
1327,-0.1838013025555626
1328,-0.1838934937439678
1329,-0.18337223995440108
1330,-0.18252960417505515
1331,-0.18118293197872065
1332,-0.18026199948261923
1333,-0.18052729000663378
1334,-0.18062931757858275
1335,-0.1816483964352043
1336,-0.18012914873845312
1337,-0.17896834050502697
1338,-0.17800284243798348
1339,-0.18067991788923812
1340,-0.17931401235037195
1341,-0.1796352822589186
1342,-0.17841088003272554
1343,-0.17698133052253626
1344,-0.17582896572102633
1345,-0.17542060319168837
1346,-0.17459249976795768
1347,-0.1766812308237267
1348,-0.17713524715866297
1349,-0.17571518537883118
1350,-0.1741740733528842
1351,-0.1739911497203857
1352,-0.17504518086213067
1353,-0.1768253745927694
1354,-0.1759480248396602
1355,-0.17698240860571374
1356,-0.17888772909096665
1357,-0.1778160949992389
1358,-0.1769051390250362
1359,-0.1759102292832979
1360,-0.17646888822724038
1361,-0.17820139498617404
1362,-0.1774079941298328
1363,-0.17747211492030907
1364,-0.1772600068504885
1365,-0.17777182145959716
1366,-0.1762818398869224
1367,-0.17566590229288354
1368,-0.17444024408445372
1369,-0.1739661730150396
1370,-0.1772732288166781
1371,-0.1786909107941895
1372,-0.18069462267811162
1373,-0.18127686634887258
1374,-0.17985399093648521
1375,-0.18161781054234427
1376,-0.18195452449363167
1377,-0.18048785023734878
1378,-0.18122515878334666
1379,-0.18103922382796914
1380,-0.1824365331922601
1381,-0.18177764488698314
1382,-0.1819662890431874
1383,-0.18139777174862462
1384,-0.18001385809558487
1385,-0.18025803954827896
1386,-0.17932440927205712
1387,-0.17870105693527874
1388,-0.17884106663718244
1389,-0.17813128828171976
1390,-0.17990189499021078
1391,-0.1789283951674075
1392,-0.17816642271040292
1393,-0.17845158618046886
1394,-0.1795046138496706
1395,-0.1781140124841294
1396,-0.17683381053562483
1397,-0.17548281995877457
1398,-0.17438989695443
1399,-0.17361854512221128
1400,-0.17383805898966184
1401,-0.172827521789855
1402,-0.17163254500995162
1403,-0.17023838202453354
1404,-0.17095885336635883
1405,-0.1735162218650241
1406,-0.17273299911955867
1407,-0.1745832640661251
1408,-0.17632161548019631
1409,-0.17502935114339918
1410,-0.17684226142169743
1411,-0.17603462703139222
1412,-0.1745843852391185
1413,-0.1752767103255169
1414,-0.17419584005708116
1415,-0.17498088068218945
1416,-0.17441557271009697
1417,-0.17506767740967144
1418,-0.17461888610158877
1419,-0.17408817631841403
1420,-0.17575263184462808
1421,-0.17798257987190602
1422,-0.17659048604572883
1423,-0.1795129729261374
1424,-0.1818228727457809
1425,-0.18131108141736438
1426,-0.18140098096759713
1427,-0.18309462534300303
1428,-0.18190224355176654
1429,-0.18147144254553366
1430,-0.18046250785572168
1431,-0.17901261150831935
1432,-0.18092472766959958
1433,-0.17964254382830622
1434,-0.1785765906692158
1435,-0.17918740495826993
1436,-0.17769611261296445
1437,-0.17657177659939208
1438,-0.1764756445694053
1439,-0.1751692307644841
1440,-0.17410208464275617
1441,-0.17279673589977787
1442,-0.171384778000619
1443,-0.17080985946639152
1444,-0.17182680550364154
1445,-0.17156305242088601
1446,-0.17022655086982008
1447,-0.17190945521381654
1448,-0.17076719451948716
1449,-0.1693020661561015
1450,-0.1679331765382954
1451,-0.16675301978893106
1452,-0.16940121463467397
1453,-0.1684476193214223
1454,-0.1679087131749337
1455,-0.16860275988552356
1456,-0.16766071315053796
1457,-0.16667451372164976
1458,-0.16561742304549787
1459,-0.16452473444209106
1460,-0.16807679000340514
1461,-0.167660588155403
1462,-0.16734663627074786
1463,-0.16616262410396365
1464,-0.1648159605983968
1465,-0.16348612975169527
1466,-0.1627192103330993
1467,-0.16311489587117245
1468,-0.16520731410854775
1469,-0.16849164740552616
1470,-0.17157799710014296
1471,-0.17026025302590195
1472,-0.17058502681556711
1473,-0.17096886521275279
1474,-0.17040903807413058
1475,-0.17264641784213647
1476,-0.17441096610833437
1477,-0.17406053988438694
1478,-0.17267823099678944
1479,-0.17212797068576893
1480,-0.17102177709677613
1481,-0.16987128323204126
1482,-0.1692501819863369
1483,-0.1687533917584037
1484,-0.1678485208788439
1485,-0.16697043275907808
1486,-0.1656359250712982
1487,-0.16511246532944715
1488,-0.16771611585037613
1489,-0.16643226231766292
1490,-0.17020927567295088
1491,-0.1691136506294899
1492,-0.16840917370026112
1493,-0.16842595346083394
1494,-0.16940481905629104
1495,-0.16991261925934278
1496,-0.17043724966449522
1497,-0.17251462405741533
1498,-0.1721686665787799
1499,-0.17166184643968152
1500,-0.1713342588199387
1501,-0.1705836537149648
1502,-0.1708488397279104
1503,-0.17273970841089395
1504,-0.17131002335440382
1505,-0.17001751249652525
1506,-0.17422358884081854
1507,-0.17286872639421746
1508,-0.1717730152831097
1509,-0.17072827632327775
1510,-0.17040798082755682
1511,-0.17312790422887245
1512,-0.17524667066293145
1513,-0.177351871699326
1514,-0.1771815798102828
1515,-0.17610628513886928
1516,-0.17507527964560587
1517,-0.17431383877669981
1518,-0.17318152498646314
1519,-0.17273748128088579
1520,-0.17244700201757213
1521,-0.17240615450923769
1522,-0.17357460722283458
1523,-0.1727813022337974
1524,-0.171475282917916
1525,-0.17221731839413723
1526,-0.17354101744432288
1527,-0.17385250515234069
1528,-0.174634875949369
1529,-0.17395995904198652
1530,-0.17260494435570564
1531,-0.17120677023939088
1532,-0.16984513789943606
1533,-0.170102574676388
1534,-0.17112828827176282
1535,-0.1701113156755365
1536,-0.16975223755070912
1537,-0.16916695170088025
1538,-0.16919836345559622
1539,-0.16882022009554687
1540,-0.16851346105386292
1541,-0.1725057265875211
1542,-0.17462900895837122
1543,-0.1742484960982616
1544,-0.1729398257473325
1545,-0.17386618828381398
1546,-0.17274211233025166
1547,-0.17170214219648863
1548,-0.17313568868651166
1549,-0.17328867169113846
1550,-0.17250186431196946
1551,-0.17483021245678906
1552,-0.1735519941833098
1553,-0.17517124052151467
1554,-0.17442942474762985
1555,-0.17383404524689294
1556,-0.17466996391006637
1557,-0.17414122262191473
1558,-0.17558698141371487
1559,-0.17459049721589404
1560,-0.17408319170153583
1561,-0.17354623171593458
1562,-0.17397695058968732
1563,-0.17341293230236476
1564,-0.17344911547408362
1565,-0.1754309912338355
1566,-0.17453795600445085
1567,-0.17335721373335208
1568,-0.17569185823852057
1569,-0.17508935867111375
1570,-0.1738167800390594
1571,-0.17453406840156535
1572,-0.1733542753774996
1573,-0.1729371006333975
1574,-0.1721184956430285
1575,-0.1721417414036441
1576,-0.17395558071293427
1577,-0.17296558368417347
1578,-0.1724031110412283
1579,-0.17459264678393732
1580,-0.17416301643072288
1581,-0.17339672294843342
1582,-0.1725206265443163
1583,-0.17317802095207693
1584,-0.17182349945880157
1585,-0.1763501141452833
1586,-0.17860936054556545
1587,-0.1772538096085914
1588,-0.17682389717675503
1589,-0.17641081445165263
1590,-0.17640423086856444
1591,-0.1762037427384403
1592,-0.17695065853384156
1593,-0.17580764186600126
1594,-0.1746771223143401
1595,-0.17678192050363994
1596,-0.17583064187944417
1597,-0.1774214165031213
1598,-0.1766755971046945
1599,-0.17632719693253535
1600,-0.17575635394834263
1601,-0.17531104069455306
1602,-0.17453548570572397
1603,-0.17361154436622311
1604,-0.17243207804485275
1605,-0.17247848296770485
1606,-0.17777473161393892
1607,-0.17846159482681614
1608,-0.17900276321000244
1609,-0.17766235207566666
1610,-0.17658006510849675
1611,-0.17718397307701866
1612,-0.17759233754148518
1613,-0.1796488144308776
1614,-0.17831241533700565
1615,-0.17772753987900453
1616,-0.17912867541121472
1617,-0.17806440532485113
1618,-0.17693505525831238
1619,-0.17638723203874074
1620,-0.17746360832261032
1621,-0.17751182504666718
1622,-0.17645059508563946
1623,-0.1781835981855405
1624,-0.17775647740621453
1625,-0.1768892656176936
1626,-0.17672029197146616
1627,-0.17762613646119557
1628,-0.1784889335282306
1629,-0.17819297693137265
1630,-0.17687193623379505
1631,-0.17568479701071918
1632,-0.17554777530984977
1633,-0.17618386311380344
1634,-0.17533535212941365
1635,-0.17472562398699756
1636,-0.1738928322137375
1637,-0.17269744895965947
1638,-0.17203754793920156
1639,-0.17292999076219698
1640,-0.1716615073555609
1641,-0.1705330479784318
1642,-0.17001170865246895
1643,-0.16878290232629062
1644,-0.16845490148876324
1645,-0.16835193172294788
1646,-0.16719855735320813
1647,-0.1688185843998772
1648,-0.1677328609448612
1649,-0.16693466422090053
1650,-0.167846202575689
1651,-0.16680714769444924
1652,-0.16634840545155685
1653,-0.16595620244288906
1654,-0.16628981653944638
1655,-0.16620887276413665
1656,-0.1651523885608115
1657,-0.1645543237881898
1658,-0.16396355897980477
1659,-0.1630369069768423
1660,-0.1649872047882201
1661,-0.16622485940306778
1662,-0.16541617951547355
1663,-0.16413603277315061
1664,-0.16523066480103635
1665,-0.1653391323602904
1666,-0.16422039872254637
1667,-0.16354080113710212
1668,-0.16387977206882326
1669,-0.16374341360990383
1670,-0.16319042624180488
1671,-0.1626664803583483
1672,-0.1641651204875991
1673,-0.16306717370473506
1674,-0.16303822666258597
1675,-0.1639387593697461
1676,-0.16494747715196667
1677,-0.1641516976142438
1678,-0.16502074992981078
1679,-0.16457239829575218
1680,-0.16618691757067128
1681,-0.16788364043414886
1682,-0.168853667095763
1683,-0.17437460380397574
1684,-0.17501952787774264
1685,-0.17377903580288956
1686,-0.17344964943234525
1687,-0.17267529635297335
1688,-0.17443084202644302
1689,-0.17618687814659065
1690,-0.17570352013364662
1691,-0.17450486274639543
1692,-0.17431331223501798
1693,-0.17441207457050464
1694,-0.17409442617390608
1695,-0.17331204469421077
1696,-0.17490411802617162
1697,-0.17410731601298565
1698,-0.1752025342669954
1699,-0.17965561988719111
1700,-0.17836566466715711
1701,-0.17878133834515042
1702,-0.17961707438193283
1703,-0.1793380941880064
1704,-0.1793053370547995
1705,-0.1795360624784165
1706,-0.17834427638838746
1707,-0.17979303982012648
1708,-0.18292628563169638
1709,-0.18257526280793587
1710,-0.18159789417207992
1711,-0.18061076152872893
1712,-0.17978952196500317
1713,-0.179156111211537
1714,-0.1790672605449119
1715,-0.17941195905434096
1716,-0.17964277551079502
1717,-0.17979717372358472
1718,-0.17851740580798137
1719,-0.17801806284182864
1720,-0.17770446617172514
1721,-0.17730537785023592
1722,-0.17852406497616677
1723,-0.18330086883832847
1724,-0.18275866509580452
1725,-0.1817158322116561
1726,-0.18171362495942692
1727,-0.18060395572656038
1728,-0.18139665145316763
1729,-0.18049310369816018
1730,-0.18049484926027548
1731,-0.18350976679213704
1732,-0.18361123068838583
1733,-0.18360116233936252
1734,-0.18756251148546038
1735,-0.1891710666121946
1736,-0.19312548358408876
1737,-0.19201961141415994
1738,-0.19148346602826408
1739,-0.1907670721871135
1740,-0.19144318429034538
1741,-0.19218272346357862
1742,-0.1909398554151165
1743,-0.19252728054426818
1744,-0.19418507790873576
1745,-0.19520927735115898
1746,-0.19421979987867033
1747,-0.19472012427223234
1748,-0.1988561203678378
1749,-0.19828196382585003
1750,-0.19858120451227423
1751,-0.19749993479029962
1752,-0.19647906069245294
1753,-0.19652930041394207
1754,-0.19529736178352225
1755,-0.1947614056280908
1756,-0.1943335628668422
1757,-0.1939225114397684
1758,-0.19523019651843154
1759,-0.19447939029557107
1760,-0.19323287759746766
1761,-0.19210567273755724
1762,-0.19150440485088613
1763,-0.1935434424468167
1764,-0.19321135489902413
1765,-0.19257713684677302
1766,-0.19209393558220245
1767,-0.19086829291068488
1768,-0.19066123611862787
1769,-0.19144060572857746
1770,-0.1906425304916501
1771,-0.190639510268474
1772,-0.19179209421872903
1773,-0.19076740934549277
1774,-0.19069152341796
1775,-0.19333982193014743
1776,-0.19323524190205937
1777,-0.1920247041821647
1778,-0.19110273914400205
1779,-0.19029051745239023
1780,-0.19160950172945554
1781,-0.19183904428188706
1782,-0.19130087451444533
1783,-0.19237806793978834
1784,-0.19419578504734608
1785,-0.19329219480963558
1786,-0.19256004267802565
1787,-0.19287330878597483
1788,-0.19197240260207454
1789,-0.1922138295199351
1790,-0.19145027883156207
1791,-0.19059897791782054
1792,-0.19314536901488938
1793,-0.19187214759028598
1794,-0.19100207579106784
